val_index,train_index,checkpoint,loss_type,lr,score
VAL_AGG,3785,checkpoint_epoch010.pt,train,0.0001,0.0014066696166992188
VAL_AGG,10031,checkpoint_epoch010.pt,train,0.0001,0.0014066696166992188
VAL_AGG,9196,checkpoint_epoch010.pt,train,0.0001,0.0014066696166992188
VAL_AGG,5389,checkpoint_epoch010.pt,train,0.0001,0.0014066696166992188
VAL_AGG,7456,checkpoint_epoch010.pt,train,0.0001,0.001667022705078125
VAL_AGG,9243,checkpoint_epoch010.pt,train,0.0001,0.001667022705078125
VAL_AGG,3857,checkpoint_epoch010.pt,train,0.0001,0.001667022705078125
VAL_AGG,4397,checkpoint_epoch010.pt,train,0.0001,0.001667022705078125
VAL_AGG,9252,checkpoint_epoch010.pt,train,0.0001,0.001255035400390625
VAL_AGG,8145,checkpoint_epoch010.pt,train,0.0001,0.001255035400390625
VAL_AGG,3207,checkpoint_epoch010.pt,train,0.0001,0.001255035400390625
VAL_AGG,10091,checkpoint_epoch010.pt,train,0.0001,0.001255035400390625
VAL_AGG,8048,checkpoint_epoch010.pt,train,0.0001,0.0013818740844726562
VAL_AGG,3528,checkpoint_epoch010.pt,train,0.0001,0.0013818740844726562
VAL_AGG,5775,checkpoint_epoch010.pt,train,0.0001,0.0013818740844726562
VAL_AGG,10069,checkpoint_epoch010.pt,train,0.0001,0.0013818740844726562
VAL_AGG,5225,checkpoint_epoch010.pt,train,0.0001,0.0011615753173828125
VAL_AGG,1084,checkpoint_epoch010.pt,train,0.0001,0.0011615753173828125
VAL_AGG,8447,checkpoint_epoch010.pt,train,0.0001,0.0011615753173828125
VAL_AGG,1056,checkpoint_epoch010.pt,train,0.0001,0.0011615753173828125
VAL_AGG,2638,checkpoint_epoch010.pt,train,0.0001,0.0013217926025390625
VAL_AGG,6358,checkpoint_epoch010.pt,train,0.0001,0.0013217926025390625
VAL_AGG,7908,checkpoint_epoch010.pt,train,0.0001,0.0013217926025390625
VAL_AGG,2335,checkpoint_epoch010.pt,train,0.0001,0.0013217926025390625
VAL_AGG,9440,checkpoint_epoch010.pt,train,0.0001,0.0011987686157226562
VAL_AGG,856,checkpoint_epoch010.pt,train,0.0001,0.0011987686157226562
VAL_AGG,2325,checkpoint_epoch010.pt,train,0.0001,0.0011987686157226562
VAL_AGG,107,checkpoint_epoch010.pt,train,0.0001,0.0011987686157226562
VAL_AGG,6215,checkpoint_epoch010.pt,train,0.0001,0.0012388229370117188
VAL_AGG,8129,checkpoint_epoch010.pt,train,0.0001,0.0012388229370117188
VAL_AGG,1957,checkpoint_epoch010.pt,train,0.0001,0.0012388229370117188
VAL_AGG,5133,checkpoint_epoch010.pt,train,0.0001,0.0012388229370117188
VAL_AGG,5259,checkpoint_epoch010.pt,train,0.0001,0.0015163421630859375
VAL_AGG,4007,checkpoint_epoch010.pt,train,0.0001,0.0015163421630859375
