token_id,count,acc
776,7,0.0
777,10,0.0
778,8,0.0
779,12,0.0
780,38,0.02631578947368421
781,6,0.0
782,35,0.02857142857142857
783,18,0.0
784,1,0.0
785,8,0.0
786,10,0.0
787,31,0.0
788,24,0.0
789,25,0.0
790,22,0.0
791,15,0.0
793,3,0.0
794,12,0.0
795,2,0.0
796,12,0.0
797,4,0.0
798,19,0.0
799,4,0.0
800,13,0.0
801,3,0.0
802,7,0.0
803,15,0.0
804,15,0.0
805,4,0.0
806,25,0.0
807,4,0.0
808,1,0.0
809,8,0.0
810,3,0.0
812,9,0.0
813,14,0.0
815,7,0.0
816,8,0.0
817,4,0.0
818,4,0.0
820,20,0.0
821,10,0.0
822,40,0.0
823,11,0.0
824,4,0.0
825,19,0.0
827,12,0.0
828,25,0.0
829,13,0.0
830,13,0.0
831,13,0.0
833,6,0.0
834,16,0.0
835,6,0.0
836,18,0.0
838,2,0.0
839,4,0.0
841,14,0.0
842,2,0.0
843,9,0.0
844,28,0.0
845,4,0.0
847,15,0.0
848,40,0.0
849,14,0.0
850,14,0.0
851,47,0.0
853,12,0.0
854,5,0.0
855,9,0.0
856,19,0.0
858,44,0.22727272727272727
859,10,0.0
860,16,0.0
861,6,0.0
862,20,0.0
863,31,0.03225806451612903
864,22,0.0
865,10,0.0
866,5,0.0
867,11,0.0
868,16,0.0
869,1,0.0
870,34,0.0
871,5,0.0
872,11,0.0
874,11,0.0
875,23,0.0
876,17,0.0
877,38,0.0
878,3,0.0
880,5,0.0
881,2,0.0
882,37,0.0
884,12,0.0
886,22,0.0
887,11,0.0
888,22,0.0
889,17,0.0
890,17,0.0
891,2,0.0
892,19,0.0
893,4,0.0
895,16,0.0
896,3,0.0
898,7,0.0
899,11,0.0
900,8,0.0
901,20,0.0
903,26,0.0
904,4,0.0
905,2,0.0
906,8,0.0
907,11,0.0
908,1,0.0
909,22,0.0
910,11,0.0
911,15,0.0
913,37,0.0
917,25,0.0
919,4,0.0
920,14,0.0
921,1,0.0
922,1,0.0
923,2,0.0
925,20,0.0
926,15,0.0
927,23,0.0
928,27,0.0
930,8,0.0
931,19,0.0
932,4,0.0
933,4,0.0
934,15,0.0
935,10,0.0
