token_id,count,margin_on_mean,margin_off_mean,delta_margin_mean
176,13,0.018050508860212106,0.007415259113678565,4.7010983136984015
178,13,0.027929992916492317,0.021220964594529226,1.9051653605241041
179,23,0.01309060434932294,0.02776416245362033,1.4843829507413118
180,5,0.021777652949094773,0.019989926367998123,3.233052062988281
181,5,0.009232768043875694,0.016884062439203262,3.9274813652038576
182,10,0.015403763856738806,0.015072339586913586,2.6665985107421877
183,23,0.028529435396194458,0.01517560405899649,2.7787294595137886
184,30,0.0407034603257974,0.02544520770510038,2.9824604034423827
185,11,0.15308792482722888,0.18753798441453415,2.273864355954257
186,11,0.013855961659415201,0.021761269731955094,2.3933425599878486
187,37,0.20248275230059753,0.26662920777862137,3.307891510628365
189,2,0.010139541700482368,0.04341074079275131,2.8748667240142822
190,2,0.028541341423988342,0.059616610407829285,1.787553310394287
191,30,0.037782070537408195,0.016737125689784686,2.513620122273763
192,12,0.01232398891200622,0.031632790031532444,2.7919768194357553
195,1,0.02061019092798233,0.015532828867435455,2.8941426277160645
196,7,0.005933575332164764,0.007542051641004426,1.9551142965044295
197,17,0.04644717845846625,0.02698444706552169,2.2592385796939625
198,8,0.024448740296065807,0.027672297786921263,3.968238949775696
200,26,0.020491921414549533,0.02829621682086816,2.3360603405879092
201,4,0.010241675656288862,0.03590707667171955,3.8120243549346924
202,47,0.05789296804590428,0.04494720364504672,3.2581542806422457
203,30,0.01824556061377128,0.01696129236370325,2.866099230448405
204,5,0.32967824339866636,0.373340031504631,2.788562774658203
205,22,0.020443051037463276,0.021213793788443912,2.785382877696644
206,4,0.016800081357359886,0.011846317909657955,2.0843170881271362
208,7,0.011341830449444907,0.01576254889369011,1.3226086071559362
209,15,0.11281466732422511,0.12947420676549276,2.1696770985921225
210,8,0.025110718794167042,0.03306477516889572,3.3093998432159424
211,43,0.09503947865477828,0.03676430811715681,2.685088490330896
212,5,0.008305613696575165,0.02350837513804436,2.7238901138305662
213,16,0.01936021208530292,0.0312574029667303,2.947741463780403
214,37,0.043517117162008546,0.07491489600490879,2.2629972277460872
215,25,0.01911660399287939,0.012056872323155403,2.481528472900391
216,2,0.06433059275150299,0.003673046827316284,1.1870561838150024
217,37,0.029867415542940836,0.03674088418483734,2.7117309312562683
218,12,0.018110985169187188,0.01733730671306451,2.9726604223251343
219,16,0.2833548039197922,0.4351137652993202,7.739794015884399
220,5,0.03158131241798401,0.023244668170809744,3.0117913246154786
221,20,0.01849693674594164,0.025433364510536193,0.6830244421958923
222,37,0.04500473733689334,0.049886024481541405,1.870329560460271
224,75,0.4545988845825195,0.43428184509277346,1.6946634419759115
225,24,0.020347500879627962,0.026288825164859492,2.2871437470118203
226,1,0.0007312893867492676,0.11309558153152466,3.584963798522949
227,1,0.013261757791042328,0.0836929976940155,2.6977787017822266
228,4,0.01309462171047926,0.020906171295791864,1.5180943608283997
230,29,0.013253840136116949,0.02221076190471649,3.575931351760338
231,15,0.005975344528754552,0.08463264082868895,2.5631701151529946
232,4,0.009102518670260906,0.005680101457983255,3.1522607803344727
233,4,0.009730540215969086,0.008759408257901669,1.676222801208496
234,10,0.015851208195090293,0.011081639304757118,3.0213741302490233
235,2,0.027783095836639404,0.011256532743573189,2.314863443374634
236,12,0.015296166917930046,0.028626236133277416,1.9052511652310689
239,22,0.00757957249879837,0.027989945628426292,2.508724169297652
241,6,0.09727311134338379,0.07733639453848203,1.606535275777181
243,6,0.00797975684205691,0.014983922553559145,2.5576204458872476
244,131,0.530200423175142,0.4290800458602323,2.579753497174678
245,2,0.0036058053374290466,0.001357831060886383,2.9868364334106445
246,1,0.0138165894895792,0.014386214315891266,4.069497108459473
248,24,0.019725792420407135,0.038473108783364296,1.8839841683705647
249,2,0.025742157828062773,0.00397510826587677,1.7782131433486938
250,2,0.003601986449211836,0.01144485641270876,1.7320892810821533
