token_id,count,acc
1040,17,0.058823529411764705
1041,11,0.18181818181818182
1042,15,0.13333333333333333
1043,1,0.0
1045,1,0.0
1047,30,0.13333333333333333
1048,21,0.14285714285714285
1049,5,0.2
1050,1,0.0
1051,4,0.0
1052,2,0.0
1053,9,0.4444444444444444
1054,1,0.0
1055,3,0.0
1056,16,0.25
1057,6,0.16666666666666666
1058,13,0.07692307692307693
1059,4,0.0
1060,5,0.2
1061,26,0.19230769230769232
1062,3,0.3333333333333333
1065,3,0.0
1066,5,0.2
1067,3,0.0
1068,15,0.2
1069,28,0.21428571428571427
1071,3,0.0
1072,2,0.0
1073,22,0.3181818181818182
1074,6,0.3333333333333333
1075,18,0.2777777777777778
1076,3,0.3333333333333333
1077,11,0.09090909090909091
1078,12,0.3333333333333333
1079,1,0.0
1080,3,0.3333333333333333
1081,30,0.3
1082,22,0.22727272727272727
1083,21,0.2857142857142857
1084,4,0.0
1085,4,0.0
1086,10,0.2
1087,19,0.3684210526315789
1088,22,0.045454545454545456
1089,13,0.07692307692307693
1091,15,0.13333333333333333
1092,3,0.0
1093,17,0.17647058823529413
1094,2,0.0
1096,3,0.0
1097,13,0.23076923076923078
1098,10,0.2
1099,2,0.0
1100,9,0.1111111111111111
1101,2,0.5
1102,3,0.0
1103,1,0.0
1104,8,0.125
1105,12,0.25
1107,10,0.1
1108,4,0.0
1109,6,0.0
1110,12,0.25
1111,1,0.0
1112,4,0.0
1113,14,0.2857142857142857
1114,4,0.25
1117,12,0.16666666666666666
1118,3,0.0
1119,3,0.6666666666666666
1120,5,0.0
1121,1,0.0
1122,3,0.3333333333333333
1123,1,0.0
1124,3,0.0
1125,13,0.3076923076923077
1126,9,0.3333333333333333
1127,4,0.0
1129,20,0.35
1132,7,0.0
1133,1,0.0
1134,3,0.0
1135,18,0.3333333333333333
1136,21,0.09523809523809523
1139,7,0.14285714285714285
1140,2,0.5
1141,18,0.2222222222222222
1142,3,0.0
1143,9,0.4444444444444444
1144,2,0.0
1145,15,0.06666666666666667
1146,14,0.2857142857142857
1147,14,0.21428571428571427
1149,6,0.0
1150,7,0.2857142857142857
1151,41,0.1951219512195122
1152,6,0.0
1153,2,0.0
1155,16,0.375
1156,7,0.14285714285714285
1157,5,0.4
1160,19,0.3157894736842105
1161,19,0.21052631578947367
1162,2,0.5
1163,11,0.18181818181818182
1164,3,0.0
1166,41,0.1951219512195122
1167,1,0.0
1168,4,0.0
1169,1,0.0
1170,6,0.3333333333333333
1171,20,0.35
1172,4,0.0
1173,17,0.23529411764705882
1174,10,0.2
1175,17,0.29411764705882354
1176,10,0.2
1177,3,0.3333333333333333
1178,20,0.25
1179,2,0.0
1180,13,0.23076923076923078
1181,2,0.0
1182,5,0.4
1183,5,0.2
1184,2,0.0
1185,2,0.0
1186,3,0.3333333333333333
1187,1,0.0
1189,6,0.16666666666666666
1190,2,0.0
1191,1,1.0
1192,6,0.0
1195,1,0.0
1196,5,0.0
1197,3,0.0
1199,1,0.0
1200,6,0.5
1204,7,0.2857142857142857
1205,4,0.25
1206,7,0.2857142857142857
1208,2,0.0
1209,1,0.0
1210,8,0.125
1212,18,0.2777777777777778
1213,1,0.0
1214,2,0.0
1215,7,0.14285714285714285
1216,2,0.5
1217,44,0.18181818181818182
1218,9,0.1111111111111111
1219,3,0.0
1220,13,0.46153846153846156
1221,12,0.16666666666666666
1222,3,0.0
1223,5,0.0
1224,13,0.23076923076923078
1225,7,0.0
